onset	duration	imageid
8	4	308487
12	4	260857
16	4	483059
20	4	342010
24	4	1000
28	4	193389
32	4	17392
36	4	303247
40	4	175925
44	4	552966
48	4	168175
52	4	428301
56	4	43971
60	4	144608
64	4	359004
68	4	331354
72	4	241269
76	4	538912
80	4	9769
84	4	325850
88	4	510997
92	4	491628
96	4	314788
100	4	301554
104	4	194707
108	4	554996
112	4	253452
116	4	479101
120	4	428460
124	4	547369
128	4	457508
136	4	169766
140	4	174623
144	4	280847
148	4	34882
152	4	167920
156	4	492974
160	4	139858
168	4	233395
172	4	296739
176	4	354831
180	4	465080
184	4	323114
192	4	16125
196	4	467138
200	4	333808
204	4	147667
208	4	205443
212	4	412720
220	4	415716
224	4	544427
228	4	280926
232	4	231125
236	4	180002
240	4	344096
244	4	303731
248	4	184868
252	4	363505
256	4	28642
260	4	5435
264	4	487757
268	4	504709
272	4	347982
276	4	399746
280	4	23696
284	4	490057
288	4	284510
292	4	513550
296	4	336961
300	4	211108
304	4	567438
312	4	491837
316	4	353130
320	4	371351
324	4	229825
328	4	487144
336	4	195510
340	4	441727
344	4	280008
348	4	306426
352	4	502179
356	4	311428
360	4	66154
364	4	175121
368	4	430537
