onset	duration	imageid
8	4	389753
12	4	268195
16	4	300374
24	4	573483
28	4	507550
32	4	155029
36	4	519381
40	4	478140
44	4	555355
48	4	323592
52	4	382339
56	4	355108
60	4	344720
64	4	419353
68	4	174773
72	4	339916
76	4	489453
80	4	243780
84	4	518098
88	4	6004
92	4	429015
100	4	260844
104	4	186632
108	4	191014
112	4	393394
116	4	510910
120	4	279066
124	4	246626
132	4	163727
136	4	162963
140	4	509005
144	4	205960
148	4	538944
152	4	410898
156	4	212691
160	4	208363
164	4	399249
168	4	334950
172	4	153105
176	4	529383
180	4	544825
188	4	246364
192	4	579802
196	4	211110
200	4	358004
204	4	295585
208	4	148999
212	4	197950
216	4	551763
220	4	490112
224	4	325821
228	4	550113
236	4	221894
240	4	552235
244	4	279073
248	4	520321
252	4	330554
256	4	464967
260	4	21465
264	4	223612
268	4	482879
272	4	291207
276	4	255210
280	4	464903
284	4	110894
288	4	271182
292	4	342996
296	4	370162
300	4	324776
304	4	425341
308	4	258085
312	4	173611
316	4	33647
320	4	252608
324	4	254585
328	4	338509
332	4	433310
340	4	150385
344	4	286770
348	4	169937
352	4	118379
356	4	575753
360	4	406097
364	4	150367
368	4	278174
