onset	duration	imageid
8	4	457146
12	4	496942
16	4	495973
20	4	557023
24	4	144878
28	4	500525
32	4	415794
36	4	40068
40	4	422314
44	4	325955
48	4	174496
52	4	559145
56	4	483823
60	4	218310
64	4	317458
68	4	219820
72	4	378657
76	4	241667
80	4	181769
84	4	284691
88	4	244715
92	4	426175
96	4	495485
100	4	517967
104	4	214048
108	4	556202
112	4	504065
120	4	443545
124	4	527427
128	4	214526
136	4	214309
140	4	209859
144	4	185160
148	4	330863
152	4	299353
156	4	445007
160	4	467000
164	4	180657
168	4	527562
172	4	196715
176	4	411505
180	4	170962
184	4	493994
188	4	340108
192	4	396932
196	4	510252
200	4	447235
204	4	451983
208	4	176008
212	4	193946
216	4	335981
220	4	312907
224	4	491653
228	4	409558
232	4	472678
240	4	538164
244	4	528269
248	4	444392
252	4	309791
256	4	320308
260	4	359201
264	4	24076
268	4	143132
272	4	558748
276	4	146861
280	4	494085
284	4	208288
288	4	493623
292	4	149381
296	4	410934
304	4	198805
308	4	91257
312	4	268481
316	4	212514
320	4	455875
324	4	187181
328	4	545107
332	4	116206
336	4	168619
340	4	572734
344	4	288481
348	4	165247
352	4	371402
356	4	512263
368	4	393036
