onset	duration	imageid
8	4	384468
12	4	372914
16	4	288694
24	4	219676
28	4	198382
32	4	206613
36	4	203299
40	4	265831
44	4	304300
48	4	6954
52	4	276763
56	4	242537
60	4	168832
64	4	408922
68	4	170888
72	4	115292
76	4	507575
80	4	425123
84	4	339344
88	4	236350
92	4	327026
100	4	178052
104	4	17778
108	4	320706
112	4	382563
116	4	559463
124	4	277659
128	4	308777
132	4	212011
136	4	474614
140	4	290449
144	4	370235
148	4	549209
152	4	453166
156	4	385317
160	4	88165
164	4	497227
168	4	235609
172	4	549327
176	4	416095
180	4	299933
184	4	451131
188	4	71631
192	4	196971
196	4	485628
200	4	459566
204	4	207943
208	4	503212
216	4	253944
220	4	192692
224	4	57150
232	4	403913
236	4	564552
240	4	246616
244	4	535130
248	4	245697
252	4	552685
256	4	275199
260	4	438556
264	4	475223
268	4	479711
272	4	196916
276	4	338118
280	4	192931
284	4	357435
288	4	223738
292	4	451058
296	4	365659
300	4	131018
304	4	483620
308	4	144694
312	4	488790
316	4	288685
320	4	471415
328	4	257204
332	4	158254
336	4	561928
340	4	394276
344	4	259513
348	4	462379
352	4	490294
356	4	523473
360	4	452852
364	4	209941
368	4	468095
