onset	duration	imageid
8	4	252219
12	4	293340
16	4	554658
20	4	337826
24	4	476965
28	4	180593
36	4	443940
40	4	418313
44	4	520310
48	4	203108
52	4	527963
56	4	11948
60	4	543732
68	4	449697
72	4	225345
76	4	390593
80	4	359687
84	4	284583
88	4	181666
92	4	479394
96	4	404183
100	4	284148
104	4	378533
108	4	515837
112	4	329535
116	4	165433
120	4	255365
124	4	244885
128	4	140817
132	4	72602
136	4	69795
144	4	512501
148	4	296706
152	4	54164
156	4	523669
160	4	575964
164	4	207205
168	4	301927
172	4	192799
176	4	289591
180	4	490529
184	4	197437
188	4	75932
192	4	293418
200	4	492261
204	4	173251
208	4	418260
212	4	328301
216	4	193044
220	4	24091
224	4	219855
228	4	193879
232	4	307511
236	4	471822
240	4	560511
244	4	290812
248	4	401088
256	4	550815
260	4	262895
264	4	279661
272	4	407808
276	4	570465
280	4	143252
284	4	420864
288	4	354111
292	4	329150
296	4	148409
300	4	289689
304	4	571427
308	4	368397
312	4	556458
316	4	128256
320	4	128112
324	4	186282
328	4	425685
332	4	310185
336	4	490992
340	4	177085
344	4	551334
348	4	336310
352	4	465530
356	4	164997
360	4	333283
364	4	479855
368	4	299270
