onset	duration	imageid
8	4	492544
16	4	185634
20	4	550426
24	4	445327
28	4	408838
32	4	429065
36	4	320875
40	4	343215
44	4	30828
48	4	283679
52	4	11723
56	4	229228
60	4	529671
64	4	104097
68	4	225053
72	4	162858
76	4	283479
80	4	12428
84	4	230780
88	4	409706
92	4	466671
96	4	254838
100	4	84170
104	4	199196
108	4	156756
112	4	181841
116	4	528230
120	4	429995
124	4	287437
128	4	296322
132	4	174188
136	4	275532
140	4	544009
144	4	429408
152	4	189737
160	4	143192
164	4	335241
168	4	314649
172	4	448547
176	4	136111
180	4	570608
184	4	424272
188	4	440182
192	4	500877
196	4	14038
200	4	98095
204	4	159791
208	4	147856
212	4	532827
216	4	454086
220	4	307480
224	4	529887
228	4	280007
236	4	220858
240	4	236015
244	4	529691
248	4	225713
252	4	15750
256	4	121744
260	4	551464
264	4	280622
268	4	233405
272	4	360494
276	4	270554
284	4	469301
288	4	174206
292	4	260033
296	4	468778
300	4	478148
304	4	500616
308	4	370926
316	4	211918
320	4	202909
324	4	522947
328	4	538299
332	4	528786
336	4	284354
340	4	239625
344	4	105592
348	4	519491
352	4	64001
356	4	209654
360	4	31118
364	4	196773
368	4	276515
