onset	duration	imageid
8	4	196797
12	4	480243
16	4	284426
20	4	139157
24	4	7088
28	4	417602
32	4	513484
36	4	340697
40	4	332875
44	4	507680
48	4	486362
52	4	236698
56	4	402120
60	4	293133
64	4	331082
68	4	480717
72	4	266627
76	4	574940
80	4	173932
84	4	534266
88	4	212044
96	4	367375
100	4	140088
104	4	324669
108	4	324232
116	4	538982
120	4	258196
124	4	281599
128	4	280122
136	4	532256
140	4	580294
148	4	535902
152	4	510998
156	4	392364
160	4	205996
164	4	228525
168	4	139
172	4	508429
176	4	347648
180	4	408167
184	4	349423
188	4	260513
192	4	256359
196	4	250619
200	4	576119
204	4	174145
208	4	116123
212	4	289460
216	4	541868
220	4	526105
224	4	183882
228	4	409194
232	4	559358
236	4	213086
240	4	459967
244	4	256105
248	4	539335
252	4	522393
260	4	307757
264	4	429490
268	4	512468
272	4	221927
276	4	254415
284	4	506004
288	4	462802
292	4	287285
296	4	559958
300	4	78457
304	4	537289
308	4	277722
312	4	240247
316	4	392506
320	4	252779
324	4	402786
328	4	538198
332	4	456003
336	4	198137
340	4	371179
344	4	283019
348	4	351451
352	4	246161
356	4	545056
360	4	578734
364	4	343162
368	4	251874
