onset	duration	imageid
8	4	300374
12	4	5992
16	4	241025
20	4	7281
24	4	528230
28	4	150300
32	4	270812
40	4	183319
44	4	467468
48	4	325919
52	4	535183
56	4	80401
60	4	467071
64	4	298290
68	4	125291
72	4	437525
76	4	429361
80	4	153604
84	4	461521
88	4	230863
92	4	85089
96	4	458223
100	4	60780
108	4	279929
112	4	340993
124	4	459967
128	4	271897
132	4	8821
136	4	460353
140	4	174188
144	4	488790
148	4	264371
152	4	428244
156	4	237233
160	4	301885
164	4	509691
168	4	329734
172	4	293589
176	4	142466
184	4	196311
188	4	504657
192	4	494217
196	4	194653
200	4	466529
204	4	170962
208	4	193867
212	4	521048
216	4	400966
220	4	195425
224	4	281564
228	4	22623
232	4	432598
236	4	406211
240	4	204186
244	4	455660
248	4	153105
252	4	94326
256	4	496942
260	4	523524
264	4	453779
268	4	295426
272	4	337866
276	4	556497
280	4	432569
284	4	193640
288	4	485799
292	4	309695
296	4	403913
300	4	514773
304	4	416815
308	4	264436
312	4	19863
316	4	566261
320	4	135730
324	4	560818
328	4	427308
332	4	529671
336	4	179898
340	4	539962
344	4	491017
348	4	509819
352	4	353839
356	4	307497
364	4	127517
368	4	241209
