onset	duration	imageid
8	4	483149
16	4	310890
20	4	225345
24	4	343561
28	4	507992
32	4	239625
36	4	502379
40	4	513580
44	4	473121
48	4	410436
52	4	457976
56	4	221894
60	4	533050
64	4	579697
68	4	178715
72	4	196351
76	4	415588
80	4	260033
84	4	566331
88	4	514800
92	4	554828
96	4	153126
100	4	559902
104	4	264758
108	4	138547
112	4	148458
116	4	33727
120	4	384188
124	4	73946
128	4	246275
136	4	513282
140	4	55022
144	4	308119
148	4	149376
152	4	218249
156	4	233405
160	4	8006
164	4	183387
168	4	258789
172	4	579802
176	4	342385
180	4	333134
184	4	231685
188	4	140088
192	4	537326
196	4	495199
200	4	284934
204	4	290938
208	4	9999
212	4	269827
216	4	554978
220	4	185826
224	4	124659
228	4	295809
232	4	361738
236	4	482929
248	4	209704
252	4	545409
256	4	418372
260	4	176945
264	4	239739
268	4	276719
272	4	421619
276	4	175000
280	4	381994
284	4	231747
288	4	441883
292	4	570465
296	4	24076
300	4	198518
304	4	226496
308	4	550246
312	4	192931
316	4	307033
320	4	550426
324	4	485628
328	4	305924
332	4	193498
336	4	532912
348	4	519381
352	4	293378
356	4	471991
360	4	79651
364	4	284426
368	4	400161
