onset	duration	imageid
8	4	537729
12	4	413811
16	4	503682
20	4	293215
24	4	355092
28	4	230321
32	4	207236
36	4	297304
40	4	192531
48	4	231685
52	4	196
56	4	417455
60	4	396550
64	4	203040
68	4	526751
72	4	405348
76	4	115245
80	4	503077
84	4	519883
88	4	288259
92	4	359189
96	4	555843
100	4	479929
108	4	194540
112	4	450686
116	4	239739
120	4	454631
124	4	286888
132	4	575187
136	4	305905
140	4	566062
144	4	165050
148	4	352482
152	4	328589
156	4	266853
164	4	37757
168	4	268397
172	4	556497
176	4	92939
180	4	23230
184	4	556653
188	4	343551
192	4	267708
196	4	358427
200	4	264371
204	4	452158
208	4	256707
212	4	143323
216	4	343951
220	4	344268
224	4	553034
228	4	142386
232	4	189646
236	4	327059
240	4	412690
244	4	28555
248	4	208261
252	4	352523
256	4	243283
260	4	40894
264	4	298658
268	4	341676
272	4	579872
276	4	579697
280	4	532610
284	4	389315
288	4	358060
292	4	8657
300	4	469080
304	4	366470
308	4	318598
312	4	537889
316	4	487903
320	4	127726
324	4	517095
328	4	386853
336	4	530212
340	4	175952
344	4	558851
348	4	338497
352	4	405695
356	4	98261
360	4	178460
364	4	408975
368	4	485180
