onset	duration	imageid
8	4	327401
12	4	17953
16	4	521203
20	4	306524
24	4	292034
32	4	386912
36	4	480200
40	4	429015
44	4	243173
48	4	410934
52	4	333550
56	4	162773
60	4	477390
64	4	332931
68	4	6954
72	4	424272
76	4	298658
80	4	128699
84	4	281273
88	4	259658
92	4	219855
96	4	581601
100	4	327813
104	4	498125
108	4	44825
112	4	139012
116	4	715
124	4	24036
128	4	554698
136	4	402120
140	4	168832
144	4	317476
148	4	336682
152	4	489123
160	4	239060
164	4	175552
168	4	247037
172	4	504608
176	4	564756
180	4	329684
184	4	517405
188	4	575624
192	4	313256
196	4	232050
200	4	232219
204	4	372819
208	4	343520
212	4	505226
216	4	340472
220	4	455267
224	4	350953
228	4	148999
232	4	333088
236	4	94261
240	4	315092
244	4	494860
248	4	466926
252	4	84489
256	4	299871
260	4	241271
264	4	502197
268	4	316237
272	4	337153
276	4	315001
280	4	325799
284	4	279129
288	4	403404
292	4	246616
300	4	547055
304	4	167755
308	4	188181
312	4	78836
316	4	7574
320	4	405695
324	4	236350
328	4	100624
332	4	352802
336	4	180099
340	4	409194
344	4	280320
352	4	378873
356	4	486362
360	4	433915
364	4	185160
368	4	462197
