onset	duration	imageid
8	4	259676
12	4	296989
16	4	207915
20	4	301201
24	4	233623
28	4	506004
32	4	487903
36	4	482879
40	4	448547
44	4	491272
48	4	573732
52	4	408143
56	4	414607
60	4	281224
64	4	78457
68	4	119815
72	4	558055
76	4	28452
80	4	456044
84	4	245683
88	4	230780
92	4	90791
96	4	87850
100	4	460460
104	4	296257
108	4	297669
112	4	108327
116	4	581458
120	4	575753
124	4	459465
128	4	417465
132	4	141416
136	4	245160
140	4	510782
144	4	460342
148	4	439614
152	4	490555
156	4	255930
160	4	282006
168	4	313097
172	4	379465
176	4	502854
180	4	384021
184	4	175912
188	4	527427
192	4	74217
196	4	318528
200	4	1554
204	4	340611
208	4	532411
216	4	307136
224	4	173684
228	4	567444
232	4	151900
236	4	563809
240	4	65793
244	4	235399
248	4	6894
252	4	254838
260	4	370138
264	4	167267
268	4	222893
272	4	373997
280	4	361212
284	4	293820
288	4	197859
292	4	253389
296	4	553552
300	4	146861
304	4	315404
308	4	512037
312	4	51222
316	4	430551
324	4	217753
328	4	537066
332	4	162682
336	4	443519
340	4	559682
344	4	422192
348	4	551459
352	4	198651
356	4	174137
360	4	389404
364	4	325519
368	4	503294
