onset	duration	imageid
8	4	513149
12	4	327586
16	4	378515
20	4	110111
24	4	194540
36	4	386853
40	4	416815
44	4	207289
48	4	494386
52	4	368474
56	4	430254
60	4	448985
64	4	340472
68	4	517095
72	4	84170
76	4	389464
84	4	341409
88	4	394276
92	4	503448
96	4	233039
100	4	307082
104	4	275793
108	4	206369
112	4	415828
116	4	534406
120	4	280852
124	4	353907
128	4	163716
132	4	16502
136	4	261477
140	4	134506
144	4	461086
148	4	440182
152	4	398727
156	4	357386
160	4	532129
164	4	8844
168	4	265573
172	4	24091
176	4	296573
180	4	183276
184	4	495489
188	4	568808
192	4	312907
196	4	286723
204	4	213816
208	4	160811
212	4	181462
220	4	508215
224	4	132991
228	4	503424
232	4	382030
236	4	447778
240	4	559171
244	4	404758
248	4	580796
252	4	213860
256	4	335775
260	4	313340
268	4	262985
272	4	359701
276	4	565543
280	4	365485
284	4	571857
288	4	195425
292	4	234757
296	4	445464
300	4	564681
304	4	406681
308	4	520685
312	4	553346
316	4	279829
320	4	569272
324	4	569747
328	4	206363
332	4	468068
336	4	505347
340	4	517182
344	4	480153
348	4	180373
352	4	450202
356	4	127517
360	4	40068
364	4	495884
368	4	175101
