onset	duration	imageid
8	4	412693
12	4	541634
16	4	104097
20	4	138547
28	4	543729
32	4	578962
36	4	361212
40	4	325173
44	4	308073
48	4	312890
52	4	163297
56	4	14380
60	4	244713
64	4	293372
68	4	44483
72	4	469080
76	4	25234
80	4	556746
84	4	279047
88	4	246099
92	4	361519
96	4	209062
100	4	506004
104	4	325665
108	4	196295
112	4	518357
116	4	382533
120	4	455875
124	4	65485
132	4	494860
136	4	240762
140	4	178460
144	4	564151
148	4	354277
152	4	571575
156	4	251860
160	4	180824
164	4	396661
168	4	552791
172	4	244878
176	4	82846
180	4	376731
184	4	298080
188	4	295585
192	4	553370
196	4	450303
200	4	165225
204	4	550529
208	4	533255
212	4	567416
216	4	9865
220	4	500977
228	4	423855
232	4	419558
236	4	529273
240	4	142386
244	4	421619
252	4	532285
256	4	309856
260	4	142246
264	4	417672
268	4	133645
272	4	233574
276	4	464967
280	4	377241
284	4	280702
288	4	516617
296	4	334109
300	4	340109
304	4	518584
308	4	471788
312	4	532411
316	4	560018
320	4	255158
324	4	25959
328	4	330676
336	4	289741
340	4	260101
344	4	498283
348	4	148458
352	4	358060
356	4	181836
360	4	580406
364	4	448475
368	4	498156
