onset	duration	imageid
8	4	344724
12	4	289158
16	4	201322
20	4	42
28	4	158233
32	4	255248
36	4	572765
40	4	490629
44	4	411505
48	4	325220
52	4	24882
56	4	18737
60	4	22767
64	4	457146
72	4	5482
76	4	293418
80	4	278988
84	4	495665
88	4	559912
92	4	288921
96	4	285817
100	4	456478
104	4	301602
108	4	127863
112	4	181841
116	4	281615
124	4	370157
128	4	179808
132	4	209468
136	4	173251
140	4	191078
144	4	280018
148	4	444392
152	4	148122
156	4	286770
160	4	342665
164	4	561750
168	4	461130
172	4	312937
176	4	170040
180	4	454210
184	4	244885
188	4	101031
196	4	33850
200	4	570386
204	4	237210
208	4	198195
212	4	357074
216	4	257204
220	4	167171
224	4	343561
228	4	198205
232	4	205577
240	4	205668
244	4	255044
248	4	555355
252	4	546965
256	4	198178
260	4	206548
264	4	490529
268	4	242982
272	4	478005
276	4	351401
280	4	14038
284	4	496918
288	4	320374
292	4	184201
296	4	515390
300	4	308947
304	4	361332
308	4	354131
312	4	518834
316	4	98095
320	4	24744
324	4	377411
328	4	338475
332	4	56545
336	4	519027
344	4	362530
348	4	518213
352	4	80337
356	4	300169
360	4	189645
364	4	338078
368	4	552114
