onset	duration	imageid
8	4	474614
16	4	545107
20	4	226059
24	4	297870
28	4	168593
32	4	211622
36	4	414676
40	4	259394
44	4	140817
48	4	278797
52	4	467000
56	4	31050
60	4	529524
64	4	465060
68	4	454860
72	4	268195
76	4	166259
80	4	297069
84	4	392506
88	4	289693
92	4	564816
96	4	528906
100	4	276796
104	4	319228
108	4	419867
112	4	176008
116	4	326350
120	4	526781
124	4	503883
128	4	194470
132	4	340636
136	4	164997
140	4	416095
148	4	539962
152	4	304300
156	4	292087
164	4	535808
168	4	187592
172	4	521256
180	4	266756
184	4	334006
188	4	439465
192	4	491737
196	4	489103
200	4	501358
204	4	406292
212	4	521739
216	4	319903
220	4	300086
224	4	564739
228	4	264514
236	4	480752
240	4	296169
244	4	414982
248	4	505335
252	4	575254
256	4	412083
260	4	260917
264	4	243792
268	4	553735
272	4	210693
276	4	296989
280	4	487489
284	4	302900
288	4	229149
292	4	417465
296	4	59997
300	4	324500
304	4	278923
308	4	282946
312	4	71737
316	4	11723
320	4	463618
324	4	217753
328	4	268397
332	4	389404
336	4	295426
340	4	513445
344	4	495580
348	4	198550
352	4	462589
356	4	9769
360	4	532612
364	4	338012
368	4	133210
