onset	duration	imageid
8	4	364437
12	4	331799
16	4	303250
20	4	79274
24	4	533872
28	4	373140
32	4	369299
36	4	264944
40	4	363058
44	4	197408
48	4	579787
52	4	365657
56	4	551710
60	4	252219
64	4	326849
68	4	295585
72	4	215421
76	4	494248
80	4	569050
88	4	207455
92	4	293412
96	4	312785
100	4	335712
104	4	205677
108	4	255365
116	4	411082
120	4	453772
128	4	360494
132	4	410262
136	4	239144
140	4	312890
144	4	196663
148	4	234757
152	4	285019
156	4	294714
160	4	75393
164	4	452823
168	4	482514
172	4	497600
176	4	511752
180	4	167683
184	4	324591
188	4	175310
192	4	244923
196	4	206109
200	4	89790
204	4	465017
208	4	188454
212	4	468068
216	4	301467
220	4	335981
224	4	299270
228	4	309364
232	4	40912
236	4	334585
240	4	575187
244	4	562843
248	4	334950
252	4	564739
256	4	544044
260	4	239229
264	4	236718
268	4	571661
272	4	547369
276	4	179095
280	4	477435
284	4	564898
288	4	163727
292	4	450686
296	4	330741
300	4	491577
304	4	94157
312	4	15660
320	4	308531
324	4	2006
328	4	183829
332	4	294667
336	4	168690
340	4	364919
344	4	243986
352	4	468778
356	4	205577
360	4	255158
364	4	193787
368	4	239509
