onset	duration	imageid
8	4	480052
12	4	379672
16	4	486834
20	4	392839
28	4	424705
36	4	523468
40	4	24516
44	4	400625
48	4	262442
52	4	209906
56	4	391065
60	4	272599
64	4	202158
68	4	209513
72	4	423850
76	4	325992
80	4	494852
84	4	458168
88	4	242060
92	4	342814
96	4	259753
100	4	263479
104	4	426040
108	4	458223
112	4	301615
116	4	410712
120	4	504338
124	4	482879
128	4	505611
132	4	480443
136	4	293130
140	4	568854
144	4	512892
148	4	418087
152	4	116755
156	4	325078
160	4	520321
164	4	312902
168	4	243354
172	4	74092
176	4	563809
180	4	193401
184	4	168618
188	4	358291
192	4	429361
196	4	234676
200	4	209704
204	4	519617
212	4	203546
216	4	297829
220	4	124197
224	4	195848
228	4	575753
232	4	293412
236	4	415588
240	4	295999
244	4	149440
248	4	12670
252	4	284279
256	4	491823
260	4	291207
264	4	329276
268	4	254568
272	4	334810
276	4	175867
280	4	333302
288	4	394501
292	4	452852
296	4	451160
300	4	391926
308	4	350879
312	4	486606
316	4	297141
324	4	60780
328	4	489815
332	4	339916
336	4	400431
340	4	427886
344	4	533485
348	4	490097
352	4	335631
356	4	407779
360	4	54164
364	4	303944
368	4	336257
