onset	duration	imageid
8	4	565500
12	4	508370
16	4	228214
20	4	47571
24	4	155058
28	4	483458
32	4	15497
36	4	276437
40	4	356261
48	4	529956
52	4	267697
56	4	559380
60	4	267284
64	4	330100
68	4	556399
72	4	175057
76	4	53626
80	4	518517
84	4	390594
88	4	37697
92	4	457508
96	4	276265
100	4	179477
104	4	240185
108	4	192259
112	4	18460
116	4	420791
120	4	258095
128	4	12876
132	4	515660
136	4	570693
140	4	232656
144	4	520077
148	4	303250
152	4	423944
160	4	322392
164	4	140420
168	4	550993
176	4	148409
180	4	174103
184	4	397950
188	4	159128
192	4	193867
200	4	192931
204	4	443545
208	4	151537
212	4	537064
216	4	245683
220	4	340545
224	4	150838
228	4	253971
232	4	513616
236	4	406807
240	4	219472
244	4	484090
248	4	231125
252	4	197950
256	4	150300
260	4	365657
264	4	175994
268	4	460042
272	4	288906
276	4	547369
280	4	513602
284	4	254838
288	4	73533
292	4	429408
296	4	568623
300	4	310753
304	4	44877
308	4	94185
312	4	205304
316	4	241269
320	4	239060
328	4	496517
332	4	228919
336	4	456009
340	4	501667
344	4	340174
348	4	400966
352	4	258264
356	4	445007
360	4	230727
364	4	420229
368	4	449963
