onset	duration	imageid
8	4	538944
16	4	294020
20	4	207330
24	4	480797
28	4	526732
32	4	309791
36	4	178410
40	4	504065
44	4	310890
48	4	318528
52	4	71563
56	4	174831
60	4	347648
64	4	541004
68	4	205183
72	4	342126
76	4	151432
80	4	566262
84	4	381810
88	4	406211
96	4	255971
100	4	289231
104	4	324232
108	4	170638
112	4	204423
116	4	390286
120	4	333954
124	4	37871
128	4	241491
132	4	271568
136	4	209941
140	4	184828
144	4	410908
148	4	318736
152	4	523473
156	4	425691
160	4	363173
164	4	503653
168	4	373639
172	4	326399
176	4	581903
180	4	218249
184	4	183805
188	4	513282
192	4	479358
196	4	229574
200	4	460460
204	4	196773
208	4	257629
212	4	499951
216	4	334431
220	4	262229
224	4	498125
228	4	333738
240	4	399028
244	4	556021
248	4	17474
252	4	363881
256	4	342295
260	4	502321
264	4	451698
268	4	419353
272	4	381031
276	4	105592
280	4	465213
284	4	224975
288	4	479855
292	4	213086
300	4	392381
304	4	490008
308	4	281177
312	4	479815
320	4	555904
324	4	260513
328	4	338509
332	4	418219
336	4	373312
340	4	384661
344	4	109425
348	4	548423
352	4	324037
356	4	88218
360	4	273253
364	4	418054
368	4	144695
