onset	duration	imageid
8	4	456343
12	4	1840
16	4	565543
20	4	279259
24	4	530869
28	4	471861
32	4	183788
36	4	229500
40	4	210856
52	4	572732
56	4	539418
60	4	287318
68	4	271025
72	4	206363
76	4	99010
80	4	443646
84	4	443805
88	4	555748
92	4	539589
96	4	575008
100	4	394501
104	4	178763
108	4	161008
112	4	63881
116	4	532810
120	4	223130
124	4	567421
128	4	179814
132	4	334393
136	4	144694
140	4	520341
144	4	288602
148	4	159791
152	4	348042
156	4	139684
160	4	254824
164	4	194450
168	4	489209
172	4	406681
176	4	491361
180	4	88021
184	4	396252
188	4	287374
196	4	310685
200	4	416652
204	4	397648
208	4	495448
212	4	368736
216	4	501967
224	4	185862
228	4	62808
232	4	537729
236	4	418219
240	4	178026
244	4	478005
248	4	194616
252	4	524211
256	4	426175
260	4	330369
268	4	185409
272	4	207844
276	4	452909
280	4	203095
284	4	243251
288	4	320374
292	4	381036
296	4	167235
300	4	162770
304	4	553038
308	4	146561
312	4	254432
316	4	425746
320	4	467206
324	4	166421
328	4	383580
332	4	491502
336	4	468422
340	4	428391
344	4	261477
348	4	15566
352	4	338363
356	4	333314
360	4	173611
364	4	299972
368	4	344268
