onset	duration	imageid
8	4	110111
12	4	244282
16	4	556617
20	4	239244
24	4	500822
28	4	291574
32	4	503097
36	4	386426
40	4	572734
44	4	453488
48	4	16125
52	4	284354
56	4	174831
60	4	482505
64	4	377241
68	4	209613
72	4	253944
76	4	483059
80	4	393836
84	4	456323
88	4	518098
92	4	277470
96	4	296134
100	4	10405
104	4	246636
112	4	253521
116	4	231125
120	4	367188
124	4	246364
132	4	415194
136	4	384136
140	4	276064
144	4	508723
148	4	243370
152	4	405226
156	4	327449
160	4	399249
164	4	224407
168	4	298080
172	4	173966
176	4	2640
180	4	443639
184	4	480036
188	4	473815
192	4	337167
196	4	35767
200	4	290410
204	4	175293
208	4	353907
212	4	487144
216	4	196916
220	4	479394
224	4	205834
228	4	324818
232	4	271388
236	4	349588
240	4	470068
248	4	532735
252	4	365485
256	4	491211
260	4	538965
264	4	379085
268	4	299717
272	4	373196
276	4	372671
280	4	515660
284	4	383637
288	4	460030
292	4	456071
296	4	480948
300	4	116206
304	4	261902
308	4	296769
312	4	275710
316	4	556458
320	4	246626
324	4	362555
328	4	272635
332	4	451720
336	4	416387
344	4	324669
348	4	197950
352	4	297544
356	4	518522
364	4	403541
