onset	duration	imageid
8	4	538067
12	4	568808
24	4	125129
28	4	502126
32	4	532256
36	4	336310
40	4	563048
44	4	224379
48	4	495985
52	4	209068
56	4	291497
60	4	68688
64	4	152000
68	4	273082
72	4	307881
80	4	555843
84	4	251860
88	4	168458
92	4	390594
96	4	338120
100	4	488789
104	4	208815
108	4	577669
112	4	92939
116	4	278006
120	4	238193
124	4	208327
128	4	261186
132	4	354131
136	4	315187
140	4	525555
144	4	503202
148	4	537220
152	4	288664
156	4	503153
160	4	142324
164	4	307480
168	4	559358
172	4	291493
176	4	338357
180	4	406205
184	4	193044
188	4	203551
192	4	493994
200	4	258264
204	4	494973
208	4	176009
212	4	73533
216	4	298738
220	4	32578
224	4	429040
228	4	13249
232	4	472065
240	4	224878
244	4	483823
248	4	258288
252	4	113051
256	4	311428
260	4	340941
264	4	232894
268	4	402786
276	4	344870
280	4	153039
284	4	303944
288	4	340128
292	4	333848
296	4	335861
300	4	81383
304	4	479372
308	4	183806
312	4	42010
316	4	297664
320	4	174004
324	4	169682
328	4	260808
332	4	478148
336	4	544796
340	4	490629
344	4	37757
348	4	373045
352	4	192357
356	4	1785
360	4	295412
364	4	294029
368	4	170914
