onset	duration	imageid
8	4	503099
12	4	311616
16	4	146614
20	4	552685
24	4	246125
28	4	211622
32	4	191126
36	4	313047
44	4	341487
48	4	258085
52	4	510820
56	4	235609
60	4	315030
64	4	61410
68	4	211905
72	4	174749
76	4	501006
80	4	240813
84	4	471946
88	4	391422
92	4	356213
96	4	80339
100	4	175867
104	4	555654
108	4	12876
112	4	239398
120	4	533041
124	4	307603
128	4	484753
132	4	494014
136	4	486543
140	4	448607
148	4	354770
152	4	425925
156	4	310897
160	4	263995
164	4	564451
168	4	371402
172	4	287167
176	4	263482
180	4	417143
184	4	149440
188	4	290833
196	4	342566
200	4	379399
204	4	557023
208	4	181627
212	4	127863
220	4	469080
224	4	393036
228	4	276796
232	4	561785
236	4	127406
240	4	368821
244	4	297895
248	4	194921
252	4	367375
256	4	394658
260	4	244712
264	4	221874
268	4	520077
272	4	311925
276	4	451504
280	4	560173
284	4	224874
288	4	112798
292	4	237767
300	4	451983
304	4	31118
308	4	241269
312	4	229132
316	4	152771
320	4	312199
324	4	148409
328	4	280852
332	4	174145
336	4	259833
340	4	297304
344	4	174206
348	4	291269
352	4	512948
356	4	397121
360	4	106563
364	4	551654
368	4	386768
