onset	duration	imageid
8	4	330164
12	4	537064
16	4	5037
20	4	252608
24	4	325548
28	4	199127
32	4	418305
36	4	174672
40	4	141348
44	4	482696
48	4	291499
52	4	385342
56	4	175057
60	4	234660
64	4	393576
68	4	369982
72	4	267708
76	4	15485
84	4	350108
88	4	47928
92	4	184940
96	4	219462
104	4	406807
108	4	351734
112	4	512147
116	4	577850
120	4	575254
124	4	461549
128	4	347270
132	4	233871
136	4	513805
140	4	270705
144	4	452979
148	4	307435
152	4	242656
156	4	139157
160	4	554752
164	4	443363
168	4	325570
172	4	532403
176	4	333954
180	4	448985
184	4	550438
188	4	7816
192	4	438995
196	4	559463
204	4	74213
208	4	372489
212	4	287312
216	4	370270
220	4	306136
224	4	128921
228	4	410114
232	4	242716
236	4	279138
240	4	309424
244	4	563514
248	4	511402
252	4	272223
256	4	371960
260	4	358427
264	4	183445
268	4	243504
272	4	175101
276	4	206548
280	4	280429
284	4	513513
288	4	302222
292	4	545056
296	4	129416
300	4	283138
304	4	404254
308	4	477471
312	4	356908
316	4	292616
320	4	188592
324	4	361246
328	4	491737
332	4	441496
340	4	116352
344	4	494771
348	4	189737
352	4	560268
364	4	209513
368	4	189645
