onset	duration	imageid
8	4	578387
12	4	544719
16	4	233623
20	4	322352
24	4	235808
28	4	506066
32	4	253904
36	4	32578
40	4	218941
44	4	510910
48	4	430537
52	4	336568
56	4	240764
60	4	182645
64	4	297669
76	4	206001
80	4	188518
84	4	18461
88	4	9217
92	4	5434
96	4	297146
100	4	244635
104	4	457169
108	4	515457
112	4	441147
116	4	275723
120	4	261266
124	4	383513
128	4	420485
132	4	480057
136	4	235902
140	4	281599
144	4	212559
152	4	292249
156	4	113051
160	4	393943
164	4	443805
168	4	508723
172	4	165162
176	4	395096
180	4	252799
184	4	176945
188	4	274116
192	4	271388
196	4	555654
200	4	363061
204	4	69356
208	4	517780
212	4	140556
216	4	300631
220	4	333314
224	4	311011
228	4	246446
232	4	443940
236	4	553056
240	4	343349
244	4	199196
248	4	222893
252	4	261587
256	4	224878
260	4	209923
264	4	413496
268	4	513210
276	4	252212
280	4	19863
284	4	200231
288	4	484386
292	4	260033
296	4	527562
300	4	559039
304	4	207844
308	4	398665
312	4	277722
320	4	296030
324	4	240967
328	4	547192
332	4	366759
336	4	565607
340	4	555571
344	4	196715
348	4	559235
352	4	503077
360	4	562227
364	4	272463
368	4	353130
