onset	duration	imageid
8	4	119743
12	4	411814
16	4	140909
20	4	191473
24	4	154119
28	4	252382
32	4	402505
36	4	554699
40	4	82821
44	4	392747
48	4	2296
52	4	356290
60	4	450849
64	4	579725
68	4	330420
72	4	558190
76	4	494771
80	4	490964
84	4	388766
88	4	246636
92	4	477390
96	4	354305
100	4	178112
104	4	483011
108	4	555107
112	4	330660
116	4	296322
120	4	177085
124	4	229472
128	4	558555
132	4	243219
136	4	234745
140	4	196178
144	4	87144
148	4	291497
152	4	207455
156	4	484661
164	4	541832
172	4	253030
176	4	289591
180	4	461521
184	4	526256
188	4	281273
192	4	363137
196	4	343484
200	4	336267
204	4	146561
208	4	264371
212	4	361120
216	4	537889
220	4	402820
224	4	183319
228	4	543732
232	4	131190
236	4	579697
240	4	556073
244	4	9372
248	4	553790
252	4	481090
256	4	198929
260	4	454832
264	4	142153
268	4	548420
276	4	309294
280	4	480200
284	4	561919
288	4	378672
292	4	538214
296	4	333808
300	4	282143
304	4	144608
308	4	244715
312	4	408925
316	4	260123
320	4	7281
324	4	293784
328	4	174749
340	4	495403
344	4	351480
348	4	380191
352	4	288114
356	4	228185
360	4	517017
364	4	166356
368	4	322145
