onset	duration	imageid
8	4	358004
12	4	557114
16	4	173932
20	4	241809
24	4	139012
28	4	271106
32	4	554996
36	4	453641
40	4	173211
44	4	299959
48	4	290246
52	4	279129
56	4	280008
60	4	9466
64	4	170780
72	4	325416
76	4	200089
84	4	371186
88	4	149918
92	4	219687
96	4	518026
100	4	57232
104	4	295613
108	4	268793
112	4	538236
116	4	462379
124	4	447235
128	4	202037
132	4	523672
136	4	209387
140	4	109314
144	4	381684
148	4	87862
152	4	196082
156	4	505226
160	4	467308
164	4	78896
168	4	259811
172	4	474356
180	4	276631
184	4	336580
188	4	470999
192	4	400593
196	4	206109
200	4	529671
204	4	399147
208	4	202888
212	4	124027
216	4	413115
220	4	209613
224	4	274792
228	4	139658
232	4	224916
236	4	253992
240	4	421611
244	4	76978
248	4	275532
252	4	302026
256	4	308473
260	4	146589
264	4	181217
268	4	372756
272	4	451101
276	4	180522
280	4	14925
284	4	266627
288	4	83540
292	4	503961
296	4	467564
300	4	269827
304	4	270333
308	4	506439
312	4	229821
316	4	577028
320	4	89790
324	4	35434
328	4	340993
332	4	61171
336	4	271897
340	4	553554
344	4	326726
348	4	307930
356	4	234748
360	4	366025
364	4	416387
