onset	duration	imageid
8	4	437525
12	4	372349
16	4	577850
20	4	272173
24	4	8657
36	4	50246
40	4	169510
44	4	416741
48	4	367177
52	4	263006
56	4	4463
60	4	174896
64	4	306900
68	4	513550
72	4	237241
76	4	371255
80	4	372319
84	4	325799
88	4	544796
92	4	445305
96	4	192982
100	4	337068
104	4	500585
112	4	483375
120	4	359762
124	4	203006
128	4	205159
132	4	581909
136	4	393228
140	4	259040
144	4	74217
148	4	414046
152	4	548965
156	4	332931
160	4	477435
164	4	148181
168	4	313673
172	4	174690
176	4	570185
180	4	387105
184	4	519491
188	4	320770
192	4	312785
196	4	337866
200	4	208261
204	4	166766
208	4	503682
212	4	275180
216	4	12062
220	4	490555
224	4	491554
228	4	264804
232	4	226496
236	4	229500
244	4	151184
248	4	317458
252	4	296257
256	4	500044
260	4	314251
264	4	138747
268	4	170786
272	4	347463
276	4	404854
280	4	373266
284	4	212174
288	4	555724
292	4	198198
300	4	288453
304	4	256877
308	4	241667
312	4	288042
316	4	355677
320	4	358287
324	4	312024
328	4	551794
332	4	52543
336	4	351875
340	4	253742
344	4	293914
348	4	567657
352	4	308936
356	4	399864
360	4	467646
364	4	84664
368	4	433103
