onset	duration	imageid
8	4	143198
12	4	205861
16	4	509824
20	4	506750
24	4	337844
28	4	191126
32	4	61410
36	4	173966
40	4	329380
44	4	194722
48	4	33383
52	4	17629
60	4	368149
64	4	373219
68	4	463284
72	4	460353
76	4	183809
80	4	550113
84	4	255614
88	4	218158
92	4	233327
96	4	354946
100	4	511658
104	4	310978
112	4	467177
116	4	311667
120	4	223467
124	4	268239
128	4	324915
132	4	353931
136	4	184184
140	4	279935
144	4	353494
148	4	12748
152	4	144694
156	4	517005
160	4	262228
164	4	255093
168	4	361180
172	4	233112
176	4	145161
180	4	156823
192	4	243268
196	4	343551
200	4	177353
204	4	305924
208	4	453622
212	4	378894
216	4	166482
224	4	296277
228	4	543573
232	4	204059
236	4	451960
240	4	254082
244	4	484302
248	4	162963
252	4	528541
256	4	575970
260	4	260741
264	4	128699
268	4	88021
272	4	325821
276	4	223095
280	4	18824
284	4	476495
288	4	174712
292	4	44699
296	4	511689
300	4	388997
304	4	263212
308	4	430455
312	4	492544
316	4	318998
320	4	396741
328	4	518139
332	4	22834
336	4	344555
340	4	28452
344	4	424940
348	4	168643
352	4	551654
356	4	139858
360	4	550021
364	4	260857
368	4	174889
