onset	duration	imageid
8	4	194903
12	4	358427
16	4	538965
20	4	285041
24	4	196344
28	4	85162
32	4	198506
36	4	511299
40	4	515823
44	4	115292
48	4	484721
52	4	367428
56	4	179229
60	4	329078
64	4	468205
68	4	335874
72	4	485628
76	4	166918
80	4	533872
84	4	473134
88	4	491628
92	4	68688
96	4	191054
108	4	173629
112	4	270906
116	4	295924
120	4	137576
124	4	454722
128	4	451228
132	4	544825
136	4	261800
140	4	268435
144	4	244994
148	4	276874
152	4	495485
156	4	486170
160	4	280823
164	4	273637
168	4	315404
172	4	199460
176	4	380729
180	4	504878
184	4	228246
188	4	202279
192	4	480717
196	4	296134
200	4	151458
204	4	467369
208	4	78457
212	4	36622
216	4	1000
220	4	367786
228	4	556485
232	4	224778
236	4	468604
240	4	259712
248	4	34938
252	4	564465
256	4	538976
260	4	493994
264	4	539449
268	4	265889
272	4	285019
276	4	489514
280	4	279929
284	4	324049
292	4	243504
300	4	198382
304	4	508412
308	4	42628
312	4	575187
316	4	519883
320	4	338941
324	4	487020
328	4	287239
332	4	393497
336	4	484753
340	4	541868
344	4	429065
348	4	484636
352	4	295412
356	4	196108
360	4	299353
364	4	252929
368	4	393159
