onset	duration	imageid
8	4	314408
16	4	242153
20	4	509235
24	4	239114
28	4	351480
32	4	490860
36	4	193166
40	4	66706
44	4	160308
48	4	277807
52	4	167713
56	4	470622
60	4	229997
64	4	154171
68	4	87470
76	4	307124
80	4	279829
84	4	408815
88	4	402820
92	4	92402
96	4	441507
104	4	290584
108	4	518139
112	4	258509
116	4	469287
120	4	280857
124	4	181572
132	4	530896
136	4	258249
140	4	1532
144	4	263111
148	4	479864
152	4	293784
156	4	326075
160	4	294034
164	4	265771
168	4	367035
172	4	253467
176	4	467564
180	4	325783
184	4	322968
188	4	550529
192	4	261761
196	4	560511
200	4	535808
204	4	419353
208	4	520685
212	4	326377
216	4	273304
220	4	183231
224	4	328676
228	4	378894
232	4	239214
236	4	474614
240	4	115331
244	4	444392
248	4	373219
252	4	18737
260	4	165350
264	4	580951
268	4	534220
272	4	434305
276	4	466730
280	4	327153
284	4	185614
288	4	205634
292	4	424823
296	4	104130
300	4	252759
304	4	539845
308	4	111546
312	4	280551
316	4	471500
320	4	2157
324	4	489267
328	4	309206
332	4	289682
336	4	399851
340	4	233090
344	4	288171
348	4	175952
356	4	247838
360	4	510252
364	4	431240
368	4	142680
