onset	duration	imageid
8	4	363058
12	4	516880
16	4	212011
20	4	207236
24	4	424800
28	4	337422
32	4	203095
36	4	294574
40	4	207998
44	4	296846
48	4	510594
52	4	544556
56	4	307800
60	4	425577
64	4	553753
68	4	533568
72	4	490057
76	4	202146
80	4	274184
84	4	418313
88	4	572795
92	4	128337
96	4	570543
100	4	211631
104	4	556458
108	4	509766
112	4	415694
120	4	415222
124	4	567633
128	4	307342
132	4	327059
136	4	178026
140	4	509948
144	4	479095
148	4	173684
152	4	278747
156	4	485180
164	4	521652
168	4	102663
176	4	292118
180	4	425289
184	4	122927
188	4	362676
192	4	323646
196	4	511402
200	4	367257
204	4	343933
208	4	246161
212	4	193194
216	4	333550
220	4	497227
224	4	266623
228	4	301927
232	4	456908
236	4	560238
240	4	402957
248	4	289698
252	4	280007
256	4	503202
260	4	537692
264	4	554607
268	4	28285
272	4	289919
276	4	548921
280	4	467157
284	4	342591
288	4	550797
292	4	261761
296	4	186282
300	4	167159
304	4	119923
308	4	535902
312	4	328676
316	4	85625
320	4	355826
324	4	90836
332	4	555631
336	4	1532
340	4	291140
344	4	531205
348	4	283290
352	4	482954
356	4	205121
364	4	486187
368	4	175925
