onset	duration	imageid
8	4	38875
12	4	245820
16	4	513580
20	4	124277
24	4	511002
28	4	458223
32	4	229574
36	4	252599
40	4	153052
44	4	165225
48	4	503883
52	4	35907
56	4	296277
60	4	354277
64	4	329765
68	4	234676
72	4	560173
76	4	313459
80	4	42439
84	4	203371
88	4	503424
96	4	509235
100	4	513174
104	4	34938
108	4	276706
112	4	69356
116	4	175293
120	4	468354
124	4	196009
128	4	453472
136	4	228727
140	4	176847
144	4	212174
148	4	402212
152	4	246248
156	4	213547
160	4	347727
164	4	150300
168	4	290265
172	4	283138
176	4	253483
180	4	356908
184	4	495665
188	4	526359
196	4	478621
204	4	296901
208	4	473695
212	4	518139
216	4	404254
224	4	359701
228	4	175057
232	4	485958
240	4	457262
244	4	240762
248	4	165365
252	4	197118
256	4	307125
260	4	573401
264	4	488789
268	4	402820
272	4	347790
276	4	325173
280	4	354307
284	4	471861
288	4	549300
292	4	368149
296	4	261902
300	4	79144
304	4	203796
308	4	205560
312	4	183231
316	4	66038
320	4	534443
324	4	380117
328	4	561785
332	4	544094
336	4	467369
340	4	337269
344	4	292879
348	4	9772
352	4	347407
356	4	357117
360	4	460100
364	4	304374
368	4	280857
