onset	duration	imageid
8	4	188109
12	4	162773
16	4	141920
20	4	174098
24	4	399581
28	4	231747
32	4	141862
36	4	174888
40	4	280187
44	4	285349
48	4	180208
52	4	15566
56	4	104130
60	4	224379
64	4	442306
68	4	279831
72	4	426096
76	4	277047
80	4	296032
84	4	298060
88	4	236312
92	4	570460
96	4	77181
100	4	202129
104	4	281127
108	4	564382
112	4	560268
116	4	531377
120	4	314357
124	4	510730
128	4	80720
132	4	579224
136	4	472348
140	4	98261
144	4	265611
148	4	380097
152	4	317431
156	4	494014
160	4	513199
164	4	471991
168	4	358252
172	4	551763
176	4	261665
180	4	240940
188	4	196
192	4	240301
200	4	275316
204	4	511988
212	4	158254
216	4	265187
220	4	455400
224	4	489849
228	4	220353
232	4	370126
236	4	466259
240	4	18136
244	4	194777
248	4	531956
252	4	349423
256	4	262521
260	4	241431
264	4	482959
268	4	146760
272	4	178152
276	4	131816
280	4	525555
284	4	304447
288	4	455370
292	4	119965
296	4	295753
300	4	471822
304	4	83531
316	4	7307
320	4	460092
324	4	288739
328	4	529691
332	4	261990
336	4	404585
344	4	323114
348	4	266749
352	4	488203
356	4	371927
360	4	16823
364	4	162858
368	4	475370
