onset	duration	imageid
8	4	268037
12	4	44488
16	4	229997
20	4	208782
24	4	178770
28	4	253699
32	4	297664
36	4	537289
44	4	139095
48	4	286925
52	4	340419
56	4	549300
60	4	256576
64	4	513692
68	4	538912
72	4	526105
76	4	265355
80	4	425685
84	4	354045
88	4	322429
92	4	13348
96	4	276720
100	4	174423
104	4	298628
108	4	542211
112	4	313562
116	4	175024
120	4	441544
128	4	340611
132	4	205607
136	4	375580
140	4	140439
144	4	429260
148	4	509005
152	4	172617
156	4	12667
160	4	149791
164	4	30828
168	4	230246
172	4	194616
176	4	142856
180	4	264236
184	4	507278
188	4	287974
196	4	201252
200	4	479729
204	4	292879
208	4	271120
212	4	509609
216	4	379144
220	4	331229
224	4	38875
228	4	396260
232	4	314649
236	4	252627
240	4	344096
244	4	1264
248	4	143323
252	4	457976
260	4	332625
264	4	407825
268	4	166464
272	4	492261
276	4	290584
280	4	246940
284	4	332570
288	4	176392
292	4	534686
300	4	403913
304	4	166631
308	4	221927
312	4	492674
316	4	373284
320	4	511789
324	4	543684
328	4	410898
332	4	519479
336	4	156935
340	4	91463
344	4	299325
348	4	453762
352	4	441203
356	4	575964
360	4	279066
368	4	483059
